nome_identificador,nome_da_classe,score_relacao,nome_arquivo,media_top3_atributo
token ,min,-1,,-1
 serde,hash,-1,,-1
token ,hash,-1,,-1
 serde,ser,-1,,-1
token ,ser,-1,,-1
 serde,de,-1,,-1
token ,de,-1,,-1
 version ,hyper,-1,,-1
 version ,min,-1,,-1
 version ,hash,-1,,-1
 version ,ser,-1,,-1
 version ,de,-1,,-1
 p ,hyper,-1,,-1
 p ,min,-1,,-1
 p ,hash,-1,,-1
 p ,ser,-1,,-1
 p ,de,-1,,-1
 r ,hyper,-1,,-1
 r ,min,-1,,-1
 r ,hash,-1,,-1
 r ,ser,-1,,-1
 r ,de,-1,,-1
 register,hyper,-1,,-1
serde,hyper,-1,,-1
token ,hyper,-1,,-1
 register,min,-1,,-1
serde,min,-1,,-1
token ,min,-1,,-1
 register,hash,-1,,-1
serde,hash,-1,,-1
token ,hash,-1,,-1
 register,ser,-1,,-1
serde,ser,-1,,-1
token ,ser,-1,,-1
 register,de,-1,,-1
serde,de,-1,,-1
token ,de,-1,,-1
 num,hyper,-1,,-1
registers ,hyper,-1,,-1
 num,min,-1,,-1
registers ,min,-1,,-1
 num,hash,-1,,-1
registers ,hash,-1,,-1
 num,ser,-1,,-1
registers ,ser,-1,,-1
 num,de,-1,,-1
registers ,de,-1,,-1
 registers,hyper,-1,,-1
class ,hyper,-1,,-1
 registers,min,-1,,-1
class ,min,-1,,-1
 registers,hash,-1,,-1
class ,hash,-1,,-1
 registers,ser,-1,,-1
class ,ser,-1,,-1
 registers,de,-1,,-1
class ,de,-1,,-1
 registers,hyper,-1,,-1
 registers,min,-1,,-1
 registers,hash,-1,,-1
 registers,ser,-1,,-1
 registers,de,-1,,-1
 register,hyper,-1,,-1
values ,hyper,-1,,-1
 register,min,-1,,-1
values ,min,-1,,-1
 register,hash,-1,,-1
values ,hash,-1,,-1
 register,ser,-1,,-1
values ,ser,-1,,-1
 register,de,-1,,-1
values ,de,-1,,-1
 register,hyper,-1,,-1
values ,hyper,-1,,-1
 register,min,-1,,-1
values ,min,-1,,-1
 register,hash,-1,,-1
values ,hash,-1,,-1
 register,ser,-1,,-1
values ,ser,-1,,-1
 register,de,-1,,-1
values ,de,-1,,-1
 output,hyper,-1,,-1
buffer ,hyper,-1,,-1
 output,min,-1,,-1
buffer ,min,-1,,-1
 output,hash,-1,,-1
buffer ,hash,-1,,-1
 output,ser,-1,,-1
buffer ,ser,-1,,-1
 output,de,-1,,-1
buffer ,de,-1,,-1
 registers,hyper,-1,,-1
class ,hyper,-1,,-1
 registers,min,-1,,-1
class ,min,-1,,-1
 registers,hash,-1,,-1
class ,hash,-1,,-1
 registers,ser,-1,,-1
class ,ser,-1,,-1
 registers,de,-1,,-1
class ,de,-1,,-1
 registers,hyper,-1,,-1
serde,hyper,-1,,-1
token ,hyper,-1,,-1
 registers,min,-1,,-1
serde,min,-1,,-1
token ,min,-1,,-1
 registers,hash,-1,,-1
serde,hash,-1,,-1
token ,hash,-1,,-1
 registers,ser,-1,,-1
serde,ser,-1,,-1
token ,ser,-1,,-1
 registers,de,-1,,-1
serde,de,-1,,-1
token ,de,-1,,-1
 long,hyper,-1,,-1
registers ,hyper,-1,,-1
 long,min,-1,,-1
registers ,min,-1,,-1
 long,hash,-1,,-1
registers ,hash,-1,,-1
 long,ser,-1,,-1
registers ,ser,-1,,-1
 long,de,-1,,-1
registers ,de,-1,,-1
 int,hyper,-1,,-1
registers ,hyper,-1,,-1
 int,min,-1,,-1
registers ,min,-1,,-1
 int,hash,-1,,-1
registers ,hash,-1,,-1
 int,ser,-1,,-1
registers ,ser,-1,,-1
 int,de,-1,,-1
registers ,de,-1,,-1
 registers,hyper,-1,,-1
class ,hyper,-1,,-1
 registers,min,-1,,-1
class ,min,-1,,-1
 registers,hash,-1,,-1
class ,hash,-1,,-1
 registers,ser,-1,,-1
class ,ser,-1,,-1
 registers,de,-1,,-1
class ,de,-1,,-1
 register,hyper,-1,,-1
size,hyper,0.2658391,,0.7462048530578613
in,hyper,0.26276734,,0.7485605676968893
bytes,hyper,0.09019679,,0.792782207330068
 register,min,-1,,-1
size,min,0.23780051,,0.7462048530578613
in,min,0.24776308,,0.7485605676968893
bytes,min,0.20870055,,0.792782207330068
 register,hash,-1,,-1
size,hash,0.33768606,,0.7462048530578613
in,hash,0.25106388,,0.7485605676968893
bytes,hash,0.26897946,,0.792782207330068
 register,ser,-1,,-1
size,ser,0.18839967,,0.7462048530578613
in,ser,0.19937263,,0.7485605676968893
bytes,ser,0.073855296,,0.792782207330068
 register,de,-1,,-1
size,de,0.10445823,,0.7462048530578613
in,de,0.12747034,,0.7485605676968893
bytes,de,0.041675054,,0.792782207330068
 register,hyper,-1,,-1
values ,hyper,-1,,-1
 register,min,-1,,-1
values ,min,-1,,-1
 register,hash,-1,,-1
values ,hash,-1,,-1
 register,ser,-1,,-1
values ,ser,-1,,-1
 register,de,-1,,-1
values ,de,-1,,-1
 i ,hyper,-1,,-1
 i ,min,-1,,-1
 i ,hash,-1,,-1
 i ,ser,-1,,-1
 i ,de,-1,,-1
 register,hyper,-1,,-1
values ,hyper,-1,,-1
 register,min,-1,,-1
values ,min,-1,,-1
 register,hash,-1,,-1
values ,hash,-1,,-1
 register,ser,-1,,-1
values ,ser,-1,,-1
 register,de,-1,,-1
values ,de,-1,,-1
 i ,hyper,-1,,-1
 i ,min,-1,,-1
 i ,hash,-1,,-1
 i ,ser,-1,,-1
 i ,de,-1,,-1
 long,hyper,-1,,-1
registers ,hyper,-1,,-1
 long,min,-1,,-1
registers ,min,-1,,-1
 long,hash,-1,,-1
registers ,hash,-1,,-1
 long,ser,-1,,-1
registers ,ser,-1,,-1
 long,de,-1,,-1
registers ,de,-1,,-1
 register ,hyper,-1,,-1
 register ,min,-1,,-1
 register ,hash,-1,,-1
 register ,ser,-1,,-1
 register ,de,-1,,-1
 int,hyper,-1,,-1
registers ,hyper,-1,,-1
 int,min,-1,,-1
registers ,min,-1,,-1
 int,hash,-1,,-1
registers ,hash,-1,,-1
 int,ser,-1,,-1
registers ,ser,-1,,-1
 int,de,-1,,-1
registers ,de,-1,,-1
 register ,hyper,-1,,-1
 register ,min,-1,,-1
 register ,hash,-1,,-1
 register ,ser,-1,,-1
 register ,de,-1,,-1
 registers,int,-1,,-1
 registers,registers,-1,,-1
 p,int,-1,,-1
 p,registers,-1,,-1
 r,int,-1,,-1
 r,registers,-1,,-1
 int,int,-1,,-1
incoming,int,0.28947642,,0.7253788908322653
register ,int,-1,,-1
 int,registers,-1,,-1
incoming,registers,0.34526628,,0.7253788908322653
register ,registers,-1,,-1
 current,int,-1,,-1
register ,int,-1,,-1
 current,registers,-1,,-1
register ,registers,-1,,-1
 current,int,-1,,-1
leading,int,0.3131675,,0.732968290646871
one,int,0.31216413,,0.7406286199887594
position ,int,-1,,-1
 current,registers,-1,,-1
leading,registers,0.3289556,,0.732968290646871
one,registers,0.37078676,,0.7406286199887594
position ,registers,-1,,-1
 incoming,int,-1,,-1
leading,int,0.3131675,,0.732968290646871
one,int,0.31216413,,0.7406286199887594
position ,int,-1,,-1
 incoming,registers,-1,,-1
leading,registers,0.3289556,,0.732968290646871
one,registers,0.37078676,,0.7406286199887594
position ,registers,-1,,-1
 current,int,-1,,-1
mantissa ,int,-1,,-1
 current,registers,-1,,-1
mantissa ,registers,-1,,-1
 incoming,int,-1,,-1
mantissa ,int,-1,,-1
 incoming,registers,-1,,-1
mantissa ,registers,-1,,-1
 count ,int,-1,,-1
 count ,registers,-1,,-1
 that ,int,-1,,-1
 that ,registers,-1,,-1
 result ,int,-1,,-1
 result ,registers,-1,,-1
 current,int,-1,,-1
mantissa ,int,-1,,-1
 current,registers,-1,,-1
mantissa ,registers,-1,,-1
 incoming,int,-1,,-1
mantissa ,int,-1,,-1
 incoming,registers,-1,,-1
mantissa ,registers,-1,,-1
 registers,long,-1,,-1
 registers,registers,-1,,-1
 p,long,-1,,-1
 p,registers,-1,,-1
 r,long,-1,,-1
 r,registers,-1,,-1
 current,long,-1,,-1
register ,long,-1,,-1
 current,registers,-1,,-1
register ,registers,-1,,-1
 current,long,-1,,-1
leading,long,0.44231483,,0.732968290646871
one,long,0.4406487,,0.7406286199887594
position ,long,-1,,-1
 current,registers,-1,,-1
leading,registers,0.3289556,,0.732968290646871
one,registers,0.37078676,,0.7406286199887594
position ,registers,-1,,-1
 incoming,long,-1,,-1
leading,long,0.44231483,,0.732968290646871
one,long,0.4406487,,0.7406286199887594
position ,long,-1,,-1
 incoming,registers,-1,,-1
leading,registers,0.3289556,,0.732968290646871
one,registers,0.37078676,,0.7406286199887594
position ,registers,-1,,-1
 current,long,-1,,-1
mantissa ,long,-1,,-1
 current,registers,-1,,-1
mantissa ,registers,-1,,-1
 incoming,long,-1,,-1
mantissa ,long,-1,,-1
 incoming,registers,-1,,-1
mantissa ,registers,-1,,-1
 count ,long,-1,,-1
 count ,registers,-1,,-1
 that ,long,-1,,-1
 that ,registers,-1,,-1
 result ,long,-1,,-1
 result ,registers,-1,,-1
 current,long,-1,,-1
mantissa ,long,-1,,-1
 current,registers,-1,,-1
mantissa ,registers,-1,,-1
 incoming,long,-1,,-1
mantissa ,long,-1,,-1
 incoming,registers,-1,,-1
mantissa ,registers,-1,,-1
 null,murmur3,-1,,-1
hashcode ,murmur3,-1,,-1
 c1,murmur3,-1,,-1
32 ,murmur3,-1,,-1
 c2,murmur3,-1,,-1
32 ,murmur3,-1,,-1
 r1,murmur3,-1,,-1
32 ,murmur3,-1,,-1
 r2,murmur3,-1,,-1
32 ,murmur3,-1,,-1
 m,murmur3,-1,,-1
32 ,murmur3,-1,,-1
 n,murmur3,-1,,-1
32 ,murmur3,-1,,-1
 c1 ,murmur3,-1,,-1
 c2 ,murmur3,-1,,-1
 r1 ,murmur3,-1,,-1
 r2 ,murmur3,-1,,-1
 r3 ,murmur3,-1,,-1
 m ,murmur3,-1,,-1
 n1 ,murmur3,-1,,-1
 n2 ,murmur3,-1,,-1
 default,murmur3,-1,,-1
seed ,murmur3,-1,,-1
 tail ,murmur3,-1,,-1
 tail,murmur3,-1,,-1
len,murmur3,-1,,0.6008586883544922
 total,murmur3,-1,,-1
len,murmur3,-1,,0.6008586883544922
 hash,murmur3,-1,,-1
 hash ,murmur3,-1,,-1
 r0 ,murmur3,-1,,-1
 hash ,murmur3,-1,,-1
 r0 ,murmur3,-1,,-1
 r1 ,murmur3,-1,,-1
 hash ,murmur3,-1,,-1
 nblocks ,murmur3,-1,,-1
 i,murmur3,-1,,-1
4 ,murmur3,-1,,-1
 k ,murmur3,-1,,-1
 idx ,murmur3,-1,,-1
 k1 ,murmur3,-1,,-1
 hash ,murmur3,-1,,-1
 k ,murmur3,-1,,-1
 length ,murmur3,-1,,-1
 k1 ,murmur3,-1,,-1
 length ,murmur3,-1,,-1
 hash ,murmur3,-1,,-1
 hash ,murmur3,-1,,-1
 k1 ,murmur3,-1,,-1
 hash ,murmur3,-1,,-1
 nblocks ,murmur3,-1,,-1
 i8 ,murmur3,-1,,-1
 k ,murmur3,-1,,-1
 k1 ,murmur3,-1,,-1
 tail,murmur3,-1,,-1
start ,murmur3,-1,,-1
 h1 ,murmur3,-1,,-1
 h2 ,murmur3,-1,,-1
 nblocks ,murmur3,-1,,-1
 i16 ,murmur3,-1,,-1
 k1 ,murmur3,-1,,-1
 k2 ,murmur3,-1,,-1
 k1 ,murmur3,-1,,-1
 k2 ,murmur3,-1,,-1
 tail,murmur3,-1,,-1
start ,murmur3,-1,,-1
 offset2 ,murmur3,-1,,-1
 k ,murmur3,-1,,-1
 length2 ,murmur3,-1,,-1
 nblocks ,murmur3,-1,,-1
 i,murmur3,-1,,-1
4 ,murmur3,-1,,-1
 k ,murmur3,-1,,-1
 consumed ,murmur3,-1,,-1
 k1 ,murmur3,-1,,-1
 i,murmur3,-1,,-1
4 ,murmur3,-1,,-1
 k ,murmur3,-1,,-1
 i8 ,murmur3,-1,,-1
 k ,murmur3,-1,,-1
 i16 ,murmur3,-1,,-1
 k1 ,murmur3,-1,,-1
 k2 ,murmur3,-1,,-1
 i,murmur3,-1,,-1
4 ,murmur3,-1,,-1
 k ,murmur3,-1,,-1
 k ,murmur3,-1,,-1
 tail ,incremental,-1,,-1
 tail ,hash32,-1,,-1
 tail,incremental,-1,,-1
len,incremental,0.22956762,,0.6008586883544922
 tail,hash32,-1,,-1
len,hash32,-1,,0.6008586883544922
 total,incremental,-1,,-1
len,incremental,0.22956762,,0.6008586883544922
 total,hash32,-1,,-1
len,hash32,-1,,0.6008586883544922
 hash,incremental,-1,,-1
 hash,hash32,-1,,-1
 offset2 ,incremental,-1,,-1
 offset2 ,hash32,-1,,-1
 k ,incremental,-1,,-1
 k ,hash32,-1,,-1
 length2 ,incremental,-1,,-1
 length2 ,hash32,-1,,-1
 nblocks ,incremental,-1,,-1
 nblocks ,hash32,-1,,-1
 i,incremental,-1,,-1
4 ,incremental,-1,,-1
 i,hash32,-1,,-1
4 ,hash32,-1,,-1
 k ,incremental,-1,,-1
 k ,hash32,-1,,-1
 consumed ,incremental,-1,,-1
 consumed ,hash32,-1,,-1
 k1 ,incremental,-1,,-1
 k1 ,hash32,-1,,-1
 i,incremental,-1,,-1
4 ,incremental,-1,,-1
 i,hash32,-1,,-1
4 ,hash32,-1,,-1
 k ,incremental,-1,,-1
 k ,hash32,-1,,-1
 k ,incremental,-1,,-1
 k ,hash32,-1,,-1
 num,demo,-1,,-1
threads ,demo,-1,,-1
 num,beta,-1,,-1
threads ,beta,-1,,-1
 num,min,-1,,-1
threads ,min,-1,,-1
 num,hash,-1,,-1
threads ,hash,-1,,-1
 thread,demo,-1,,-1
pool ,demo,-1,,-1
 thread,beta,-1,,-1
pool ,beta,-1,,-1
 thread,min,-1,,-1
pool ,min,-1,,-1
 thread,hash,-1,,-1
pool ,hash,-1,,-1
 rng ,demo,-1,,-1
 rng ,beta,-1,,-1
 rng ,min,-1,,-1
 rng ,hash,-1,,-1
 out ,demo,-1,,-1
 out ,beta,-1,,-1
 out ,min,-1,,-1
 out ,hash,-1,,-1
 jac ,demo,-1,,-1
 jac ,beta,-1,,-1
 jac ,min,-1,,-1
 jac ,hash,-1,,-1
 union,demo,-1,,-1
size ,demo,-1,,-1
 union,beta,-1,,-1
size ,beta,-1,,-1
 union,min,-1,,-1
size ,min,-1,,-1
 union,hash,-1,,-1
size ,hash,-1,,-1
 intersection,demo,-1,,-1
size ,demo,-1,,-1
 intersection,beta,-1,,-1
size ,beta,-1,,-1
 intersection,min,-1,,-1
size ,min,-1,,-1
 intersection,hash,-1,,-1
size ,hash,-1,,-1
 sketch,demo,-1,,-1
size ,demo,-1,,-1
 sketch,beta,-1,,-1
size ,beta,-1,,-1
 sketch,min,-1,,-1
size ,min,-1,,-1
 sketch,hash,-1,,-1
size ,hash,-1,,-1
 sketches ,demo,-1,,-1
 sketches ,beta,-1,,-1
 sketches ,min,-1,,-1
 sketches ,hash,-1,,-1
 combiner ,demo,-1,,-1
 combiner ,beta,-1,,-1
 combiner ,min,-1,,-1
 combiner ,hash,-1,,-1
 sb ,demo,-1,,-1
 sb ,beta,-1,,-1
 sb ,min,-1,,-1
 sb ,hash,-1,,-1
 exact,demo,-1,,-1
union,demo,0.3383931,,0.7847556074460348
size ,demo,-1,,-1
 exact,beta,-1,,-1
union,beta,0.23345476,,0.7847556074460348
size ,beta,-1,,-1
 exact,min,-1,,-1
union,min,0.21376434,,0.7847556074460348
size ,min,-1,,-1
 exact,hash,-1,,-1
union,hash,0.3117916,,0.7847556074460348
size ,hash,-1,,-1
 sum ,demo,-1,,-1
 sum ,beta,-1,,-1
 sum ,min,-1,,-1
 sum ,hash,-1,,-1
 out ,demo,-1,,-1
 out ,beta,-1,,-1
 out ,min,-1,,-1
 out ,hash,-1,,-1
 counter ,demo,-1,,-1
 counter ,beta,-1,,-1
 counter ,min,-1,,-1
 counter ,hash,-1,,-1
 val ,demo,-1,,-1
 val ,beta,-1,,-1
 val ,min,-1,,-1
 val ,hash,-1,,-1
 sb ,demo,-1,,-1
 sb ,beta,-1,,-1
 sb ,min,-1,,-1
 sb ,hash,-1,,-1
 sb ,demo,-1,,-1
 sb ,beta,-1,,-1
 sb ,min,-1,,-1
 sb ,hash,-1,,-1
 pct ,demo,-1,,-1
 pct ,beta,-1,,-1
 pct ,min,-1,,-1
 pct ,hash,-1,,-1
 jac ,demo,-1,,-1
 jac ,beta,-1,,-1
 jac ,min,-1,,-1
 jac ,hash,-1,,-1
 union,demo,-1,,-1
size ,demo,-1,,-1
 union,beta,-1,,-1
size ,beta,-1,,-1
 union,min,-1,,-1
size ,min,-1,,-1
 union,hash,-1,,-1
size ,hash,-1,,-1
 intersection,demo,-1,,-1
size ,demo,-1,,-1
 intersection,beta,-1,,-1
size ,beta,-1,,-1
 intersection,min,-1,,-1
size ,min,-1,,-1
 intersection,hash,-1,,-1
size ,hash,-1,,-1
 sketch,demo,-1,,-1
size ,demo,-1,,-1
 sketch,beta,-1,,-1
size ,beta,-1,,-1
 sketch,min,-1,,-1
size ,min,-1,,-1
 sketch,hash,-1,,-1
size ,hash,-1,,-1
 val ,demo,-1,,-1
 val ,beta,-1,,-1
 val ,min,-1,,-1
 val ,hash,-1,,-1
 delta ,common,-1,,-1
 delta ,tests,-1,,-1
 unique ,common,-1,,-1
 unique ,tests,-1,,-1
 assertion,common,-1,,-1
checkpoint ,common,-1,,-1
 assertion,tests,-1,,-1
checkpoint ,tests,-1,,-1
 bytes ,common,-1,,-1
 bytes ,tests,-1,,-1
 exact ,common,-1,,-1
 exact ,tests,-1,,-1
 res ,common,-1,,-1
 res ,tests,-1,,-1
 pct,common,-1,,-1
error ,common,-1,,-1
 pct,tests,-1,,-1
error ,tests,-1,,-1
 unique ,common,-1,,-1
 unique ,tests,-1,,-1
 bytes ,common,-1,,-1
 bytes ,tests,-1,,-1
 msk ,common,-1,,-1
 msk ,tests,-1,,-1
 exact ,common,-1,,-1
 exact ,tests,-1,,-1
 res ,common,-1,,-1
 res ,tests,-1,,-1
 pct,common,-1,,-1
error ,common,-1,,-1
 pct,tests,-1,,-1
error ,tests,-1,,-1
 sk1 ,common,-1,,-1
 sk1 ,tests,-1,,-1
 sk2 ,common,-1,,-1
 sk2 ,tests,-1,,-1
 frac ,common,-1,,-1
 frac ,tests,-1,,-1
 expected ,common,-1,,-1
 expected ,tests,-1,,-1
 result ,common,-1,,-1
 result ,tests,-1,,-1
 pct,common,-1,,-1
error ,common,-1,,-1
 pct,tests,-1,,-1
error ,tests,-1,,-1
 small,common,-1,,-1
sketch ,common,-1,,-1
 small,tests,-1,,-1
sketch ,tests,-1,,-1
 big,common,-1,,-1
sketch ,common,-1,,-1
 big,tests,-1,,-1
sketch ,tests,-1,,-1
 expected,common,-1,,-1
jaccard,common,-1,,-1
index ,common,-1,,-1
 expected,tests,-1,,-1
jaccard,tests,-1,,-1
index ,tests,-1,,-1
 expected,common,-1,,-1
intersection ,common,-1,,-1
 expected,tests,-1,,-1
intersection ,tests,-1,,-1
 actual,common,-1,,-1
intersection ,common,-1,,-1
 actual,tests,-1,,-1
intersection ,tests,-1,,-1
 pct,common,-1,,-1
error ,common,-1,,-1
 pct,tests,-1,,-1
error ,tests,-1,,-1
 sketch,common,-1,,-1
size ,common,-1,,-1
 sketch,tests,-1,,-1
size ,tests,-1,,-1
 intersection,common,-1,,-1
size ,common,-1,,-1
 intersection,tests,-1,,-1
size ,tests,-1,,-1
 sk1 ,common,-1,,-1
 sk1 ,tests,-1,,-1
 sk2 ,common,-1,,-1
 sk2 ,tests,-1,,-1
 sk3 ,common,-1,,-1
 sk3 ,tests,-1,,-1
 sk4 ,common,-1,,-1
 sk4 ,tests,-1,,-1
 expected,common,-1,,-1
intersection ,common,-1,,-1
 expected,tests,-1,,-1
intersection ,tests,-1,,-1
 actual,common,-1,,-1
intersection ,common,-1,,-1
 actual,tests,-1,,-1
intersection ,tests,-1,,-1
 pct,common,-1,,-1
error ,common,-1,,-1
 pct,tests,-1,,-1
error ,tests,-1,,-1
 num,common,-1,,-1
iter ,common,-1,,-1
 num,tests,-1,,-1
iter ,tests,-1,,-1
 val ,common,-1,,-1
 val ,tests,-1,,-1
 n ,common,-1,,-1
 n ,tests,-1,,-1
 b ,common,-1,,-1
 b ,tests,-1,,-1
 bytes ,common,-1,,-1
 bytes ,tests,-1,,-1
 sk1 ,common,-1,,-1
 sk1 ,tests,-1,,-1
 sk2 ,common,-1,,-1
 sk2 ,tests,-1,,-1
 frac ,common,-1,,-1
 frac ,tests,-1,,-1
 expected ,common,-1,,-1
 expected ,tests,-1,,-1
 result ,common,-1,,-1
 result ,tests,-1,,-1
 pct,common,-1,,-1
error ,common,-1,,-1
 pct,tests,-1,,-1
error ,tests,-1,,-1
 sk1 ,common,-1,,-1
 sk1 ,tests,-1,,-1
 sk2 ,common,-1,,-1
 sk2 ,tests,-1,,-1
 sk3 ,common,-1,,-1
 sk3 ,tests,-1,,-1
 sk4 ,common,-1,,-1
 sk4 ,tests,-1,,-1
 expected,common,-1,,-1
intersection ,common,-1,,-1
 expected,tests,-1,,-1
intersection ,tests,-1,,-1
 actual,common,-1,,-1
intersection ,common,-1,,-1
 actual,tests,-1,,-1
intersection ,tests,-1,,-1
 pct,common,-1,,-1
error ,common,-1,,-1
 pct,tests,-1,,-1
error ,tests,-1,,-1
 val ,common,-1,,-1
 val ,tests,-1,,-1
 bytes ,common,-1,,-1
 bytes ,tests,-1,,-1
 exact ,common,-1,,-1
 exact ,tests,-1,,-1
 res ,common,-1,,-1
 res ,tests,-1,,-1
 pct,common,-1,,-1
error ,common,-1,,-1
 pct,tests,-1,,-1
error ,tests,-1,,-1
 exact ,common,-1,,-1
 exact ,tests,-1,,-1
 res ,common,-1,,-1
 res ,tests,-1,,-1
 pct,common,-1,,-1
error ,common,-1,,-1
 pct,tests,-1,,-1
error ,tests,-1,,-1
 sketch ,common,-1,,-1
 sketch ,tests,-1,,-1
 rng ,random,-1,,-1
 rng ,test,-1,,-1
 rng ,runner,-1,,-1
 seed ,random,-1,,-1
 seed ,test,-1,,-1
 seed ,runner,-1,,-1
 seed ,random,-1,,-1
 seed ,test,-1,,-1
 seed ,runner,-1,,-1
 sk ,test,-1,,-1
 sk ,beta,-1,,-1
 sk ,min,-1,,-1
 sk ,hash,-1,,-1
 max,test,-1,,-1
unique,test,0.38069913,,0.7923976182937622
elements ,test,-1,,-1
 max,beta,-1,,-1
unique,beta,0.23308192,,0.7923976182937622
elements ,beta,-1,,-1
 max,min,-1,,-1
unique,min,0.12552531,,0.7923976182937622
elements ,min,-1,,-1
 max,hash,-1,,-1
unique,hash,0.33749345,,0.7923976182937622
elements ,hash,-1,,-1
 min,test,-1,,-1
test,test,1.0,,0.7955114642779032
cardinality ,test,-1,,-1
 min,beta,-1,,-1
test,beta,0.42891747,,0.7955114642779032
cardinality ,beta,-1,,-1
 min,min,-1,,-1
test,min,0.26807705,,0.7955114642779032
cardinality ,min,-1,,-1
 min,hash,-1,,-1
test,hash,0.36219054,,0.7955114642779032
cardinality ,hash,-1,,-1
 pct,test,-1,,-1
err ,test,-1,,-1
 pct,beta,-1,,-1
err ,beta,-1,,-1
 pct,min,-1,,-1
err ,min,-1,,-1
 pct,hash,-1,,-1
err ,hash,-1,,-1
 combiner ,test,-1,,-1
 combiner ,beta,-1,,-1
 combiner ,min,-1,,-1
 combiner ,hash,-1,,-1
 elements,test,-1,,-1
per,test,0.35718864,,0.6408418615659078
sketch ,test,-1,,-1
 elements,beta,-1,,-1
per,beta,0.2459402,,0.6408418615659078
sketch ,beta,-1,,-1
 elements,min,-1,,-1
per,min,0.42562866,,0.6408418615659078
sketch ,min,-1,,-1
 elements,hash,-1,,-1
per,hash,0.22631407,,0.6408418615659078
sketch ,hash,-1,,-1
 pct,test,-1,,-1
err ,test,-1,,-1
 pct,beta,-1,,-1
err ,beta,-1,,-1
 pct,min,-1,,-1
err ,min,-1,,-1
 pct,hash,-1,,-1
err ,hash,-1,,-1
 overlap,test,-1,,-1
slices ,test,-1,,-1
 overlap,beta,-1,,-1
slices ,beta,-1,,-1
 overlap,min,-1,,-1
slices ,min,-1,,-1
 overlap,hash,-1,,-1
slices ,hash,-1,,-1
 num,test,-1,,-1
elements,test,0.39262018,,0.8078445394833883
left,test,0.3516204,,0.7328447699546814
sketch ,test,-1,,-1
 num,beta,-1,,-1
elements,beta,0.27504608,,0.8078445394833883
left,beta,0.25107363,,0.7328447699546814
sketch ,beta,-1,,-1
 num,min,-1,,-1
elements,min,0.21544673,,0.8078445394833883
left,min,0.20958683,,0.7328447699546814
sketch ,min,-1,,-1
 num,hash,-1,,-1
elements,hash,0.30696237,,0.8078445394833883
left,hash,0.31037018,,0.7328447699546814
sketch ,hash,-1,,-1
 pct,test,-1,,-1
error ,test,-1,,-1
 pct,beta,-1,,-1
error ,beta,-1,,-1
 pct,min,-1,,-1
error ,min,-1,,-1
 pct,hash,-1,,-1
error ,hash,-1,,-1
 small,test,-1,,-1
set,test,0.5282091,,0.7680032650629679
size ,test,-1,,-1
 small,beta,-1,,-1
set,beta,0.32868642,,0.7680032650629679
size ,beta,-1,,-1
 small,min,-1,,-1
set,min,0.300581,,0.7680032650629679
size ,min,-1,,-1
 small,hash,-1,,-1
set,hash,0.4444659,,0.7680032650629679
size ,hash,-1,,-1
 big,test,-1,,-1
set,test,0.5282091,,0.7680032650629679
size ,test,-1,,-1
 big,beta,-1,,-1
set,beta,0.32868642,,0.7680032650629679
size ,beta,-1,,-1
 big,min,-1,,-1
set,min,0.300581,,0.7680032650629679
size ,min,-1,,-1
 big,hash,-1,,-1
set,hash,0.4444659,,0.7680032650629679
size ,hash,-1,,-1
 max,test,-1,,-1
pct,test,0.021275602,,0.6634129484494528
err ,test,-1,,-1
 max,beta,-1,,-1
pct,beta,0.11754304,,0.6634129484494528
err ,beta,-1,,-1
 max,min,-1,,-1
pct,min,0.35011017,,0.6634129484494528
err ,min,-1,,-1
 max,hash,-1,,-1
pct,hash,0.037599314,,0.6634129484494528
err ,hash,-1,,-1
 initial,test,-1,,-1
intersection,test,0.39758036,,0.7840294043223063
size ,test,-1,,-1
 initial,beta,-1,,-1
intersection,beta,0.23670873,,0.7840294043223063
size ,beta,-1,,-1
 initial,min,-1,,-1
intersection,min,0.20420869,,0.7840294043223063
size ,min,-1,,-1
 initial,hash,-1,,-1
intersection,hash,0.3188221,,0.7840294043223063
size ,hash,-1,,-1
 initial,test,-1,,-1
sketch,test,0.4345795,,0.7667876680692037
size ,test,-1,,-1
 initial,beta,-1,,-1
sketch,beta,0.23328897,,0.7667876680692037
size ,beta,-1,,-1
 initial,min,-1,,-1
sketch,min,0.20495006,,0.7667876680692037
size ,min,-1,,-1
 initial,hash,-1,,-1
sketch,hash,0.36660463,,0.7667876680692037
size ,hash,-1,,-1
 num,test,-1,,-1
iter ,test,-1,,-1
 num,beta,-1,,-1
iter ,beta,-1,,-1
 num,min,-1,,-1
iter ,min,-1,,-1
 num,hash,-1,,-1
iter ,hash,-1,,-1
 max,test,-1,,-1
pct,test,0.021275602,,0.6634129484494528
err ,test,-1,,-1
 max,beta,-1,,-1
pct,beta,0.11754304,,0.6634129484494528
err ,beta,-1,,-1
 max,min,-1,,-1
pct,min,0.35011017,,0.6634129484494528
err ,min,-1,,-1
 max,hash,-1,,-1
pct,hash,0.037599314,,0.6634129484494528
err ,hash,-1,,-1
 serde ,test,-1,,-1
 serde ,beta,-1,,-1
 serde ,min,-1,,-1
 serde ,hash,-1,,-1
 serde ,serde,-1,,-1
 sketch ,test,-1,,-1
 sketch ,beta,-1,,-1
 sketch ,min,-1,,-1
 sketch ,hash,-1,,-1
 sketch ,serde,-1,,-1
